Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Kicks Blocked,Longest FG Made,FGs Attempted,FGs Made,FG Percentage,Extra Points Made,Extra Points Attempted,Percentage of Extra Points Made,Extra Points Blocked,Kickoffs,Yards Per Kickoff,Touchbacks,Kickoffs Returned,Average Returned Yards
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,8,28-Oct,Home,JAC,W,24 to 15,1,0,0,25,2,1,50,3,3,100,0,5,67.4,1,4,21
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,9,4-Nov,Home,ARI,W,31 to 17,1,0,0,33,2,1,50,4,4,100,0,6,67.2,3,3,20.3
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,11,18-Nov,Away,DET,W,24 to 20,1,0,0,39,3,1,33.3,3,3,100,0,5,55.2,1,4,16
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,12,25-Nov,Away,NYG,L,10 to 38,1,0,0,28,2,1,50,1,1,100,0,3,65.7,0,3,24
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,13,2-Dec,Home,MIN,W,23 to 14,1,0,0,47,4,3,75,2,2,100,0,6,69.5,3,2,26.5
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,14,9-Dec,Home,DET,W,27 to 20,1,0,0,49,3,2,66.7,3,3,100,0,6,61.2,2,4,20.3
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,15,16-Dec,Away,CHI,W,21 to 13,1,0,0,0,2,0,0,3,3,100,0,4,66.5,2,2,31.5
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,16,23-Dec,Home,TEN,W,55 to 7,1,0,0,48,2,2,100,7,7,100,0,10,59.7,1,9,19.6
masoncrosby/2507232,"Crosby, Mason",K,2012,Regular Season,17,30-Dec,Away,MIN,L,34 to 37,1,0,0,51,2,2,100,4,4,100,0,6,68.8,0,6,28.5
masoncrosby/2507232,"Crosby, Mason",K,2012,Postseason,18,5-Jan,Home,MIN,W,24 to 10,1,0,0,20,1,1,100,3,3,100,0,5,64.6,2,3,24.3
masoncrosby/2507232,"Crosby, Mason",K,2012,Postseason,19,12-Jan,Away,SF,L,31 to 45,1,0,0,31,1,1,100,4,4,100,0,6,56.7,4,1,23
masoncrosby/2507232,"Crosby, Mason",K,2011,Preseason,1,13-Aug,Away,CLE,L,17 to 27,1,0,0,31,1,1,100,2,2,100,0,4,71.8,0,4,25.8
masoncrosby/2507232,"Crosby, Mason",K,2011,Preseason,2,19-Aug,Home,ARI,W,28 to 20,1,0,0,0,0,0,0,4,4,100,0,5,70.6,4,1,21
masoncrosby/2507232,"Crosby, Mason",K,2011,Preseason,3,26-Aug,Away,IND,W,24 to 21,1,0,0,50,4,3,75,1,1,100,0,5,58.2,0,4,25.8
masoncrosby/2507232,"Crosby, Mason",K,2011,Preseason,4,1-Sep,Home,KC,W,20 to 19,1,0,0,43,2,2,100,2,2,100,0,5,67.8,0,5,29
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,1,8-Sep,Home,NO,W,42 to 34,1,0,0,0,0,0,0,6,6,100,0,7,66.4,4,3,27.7
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,2,18-Sep,Away,CAR,W,30 to 23,1,0,0,37,3,3,100,3,3,100,0,7,66.9,2,5,21.4
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,3,25-Sep,Away,CHI,W,27 to 17,1,0,0,37,2,2,100,3,3,100,0,6,64.8,3,3,21.3
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,4,2-Oct,Home,DEN,W,49 to 23,1,0,0,0,0,0,0,7,7,100,0,8,61.3,2,5,29.2
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,5,9-Oct,Away,ATL,W,25 to 14,1,0,0,56,4,4,100,1,1,100,0,7,65.9,6,1,28
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,6,16-Oct,Home,STL,W,24 to 3,1,0,0,32,1,1,100,3,3,100,0,5,68.8,3,2,20
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,7,23-Oct,Away,MIN,W,33 to 27,1,0,0,58,4,4,100,3,3,100,0,7,63.9,4,3,25.3
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,9,6-Nov,Away,SD,W,45 to 38,1,0,0,47,1,1,100,6,6,100,0,8,68.6,5,3,29.7
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,10,14-Nov,Home,MIN,W,45 to 7,1,0,0,25,1,1,100,6,6,100,0,8,61.3,4,4,14
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,11,20-Nov,Home,TB,W,35 to 26,1,0,0,0,1,0,0,5,5,100,0,6,66,0,6,25.3
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,12,24-Nov,Away,DET,W,27 to 15,1,0,0,35,2,2,100,3,3,100,0,6,67.2,1,5,25.8
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,13,4-Dec,Away,NYG,W,38 to 35,1,0,0,31,2,1,50,5,5,100,0,6,63.3,1,5,25
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,14,11-Dec,Home,OAK,W,46 to 16,1,0,0,49,4,4,100,4,5,80,1,10,65.7,7,3,13.7
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,15,18-Dec,Away,KC,L,14 to 19,1,0,0,0,1,0,0,2,2,100,0,3,50.7,1,1,22
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,16,25-Dec,Home,CHI,W,35 to 21,1,0,0,0,0,0,0,5,5,100,0,6,64.7,1,5,23.4
masoncrosby/2507232,"Crosby, Mason",K,2011,Regular Season,17,1-Jan,Home,DET,W,45 to 41,1,0,0,22,2,1,50,6,6,100,0,8,67.3,5,3,29.7
masoncrosby/2507232,"Crosby, Mason",K,2011,Postseason,19,15-Jan,Home,NYG,L,20 to 37,1,0,0,47,2,2,100,2,2,100,0,5,45,3,1,4
masoncrosby/2507232,"Crosby, Mason",K,2010,Preseason,1,14-Aug,Home,CLE,L,24 to 27,1,0,0,33,1,1,100,3,3,100,0,5,70,1,4,26.5
masoncrosby/2507232,"Crosby, Mason",K,2010,Preseason,2,21-Aug,Away,SEA,W,27 to 24,1,0,0,51,2,2,100,3,3,100,0,6,70,1,5,30.4
masoncrosby/2507232,"Crosby, Mason",K,2010,Preseason,3,26-Aug,Home,IND,W,59 to 24,1,0,0,28,1,1,100,8,8,100,0,5,64.8,0,5,19.4
masoncrosby/2507232,"Crosby, Mason",K,2010,Preseason,4,2-Sep,Away,KC,L,13 to 17,1,0,0,41,2,2,100,1,1,100,0,3,45.7,0,2,21.5
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,1,12-Sep,Away,PHI,W,27 to 20,1,0,0,56,2,2,100,3,3,100,0,5,64.4,0,4,23.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,2,19-Sep,Home,BUF,W,34 to 7,1,0,0,44,2,2,100,4,4,100,0,7,67.3,0,7,27.4
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,3,27-Sep,Away,CHI,L,17 to 20,1,0,1,38,2,1,50,2,2,100,0,4,67.8,0,3,30.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,4,3-Oct,Home,DET,W,28 to 26,1,0,0,0,0,0,0,4,4,100,0,5,65.8,1,4,24.5
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,5,10-Oct,Away,WAS,L,13 to 16,1,0,0,52,4,2,50,1,1,100,0,4,63.5,0,4,16.5
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,6,17-Oct,Home,MIA,L,20 to 23,1,0,0,46,2,2,100,2,2,100,0,6,62.3,0,6,23.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,7,24-Oct,Home,MIN,W,28 to 24,1,0,0,0,0,0,0,4,4,100,0,5,53,0,5,16.6
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,8,31-Oct,Away,NYJ,W,9 to 0,1,0,0,41,4,3,75,0,0,0,0,4,68.3,0,4,30.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,9,7-Nov,Home,DAL,W,45 to 7,1,0,1,26,2,1,50,6,6,100,0,8,63.9,0,7,24.6
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,11,21-Nov,Away,MIN,W,31 to 3,1,0,0,42,1,1,100,4,4,100,0,6,59.2,0,6,12.8
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,12,28-Nov,Away,ATL,L,17 to 20,1,0,0,22,1,1,100,2,2,100,0,4,71,1,3,31
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,13,5-Dec,Home,SF,W,34 to 16,1,0,0,43,3,2,66.7,4,4,100,0,7,54.4,0,7,14.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,14,12-Dec,Away,DET,L,3 to 7,1,0,0,42,1,1,100,0,0,0,0,2,70.5,0,2,27.5
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,15,19-Dec,Away,NE,L,27 to 31,1,0,0,31,2,2,100,3,3,100,0,6,47.3,1,4,24.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,16,26-Dec,Home,NYG,W,45 to 17,1,0,0,31,1,1,100,6,6,100,0,8,61.3,0,8,18.6
masoncrosby/2507232,"Crosby, Mason",K,2010,Regular Season,17,2-Jan,Home,CHI,W,10 to 3,1,0,0,23,1,1,100,1,1,100,0,3,56,1,2,15.5
masoncrosby/2507232,"Crosby, Mason",K,2010,Postseason,18,9-Jan,Away,PHI,W,21 to 16,1,0,0,0,0,0,0,3,3,100,0,4,66.5,1,3,18.3
masoncrosby/2507232,"Crosby, Mason",K,2010,Postseason,19,15-Jan,Away,ATL,W,48 to 21,1,0,0,43,3,2,66.7,6,6,100,0,8,62.3,0,8,29
masoncrosby/2507232,"Crosby, Mason",K,2010,Postseason,20,23-Jan,Away,CHI,W,21 to 14,1,0,0,0,0,0,0,3,3,100,0,4,48,0,4,15.8
masoncrosby/2507232,"Crosby, Mason",K,2010,Postseason,22,6-Feb,Home,PIT,W,31 to 25,1,0,0,23,1,1,100,4,4,100,0,6,62.8,0,6,18.5
masoncrosby/2507232,"Crosby, Mason",K,2009,Preseason,1,15-Aug,Home,CLE,W,17 to 0,1,0,0,45,3,1,33.3,2,2,100,0,4,73.3,1,3,25
masoncrosby/2507232,"Crosby, Mason",K,2009,Preseason,2,22-Aug,Home,BUF,W,31 to 21,1,0,0,36,1,1,100,4,4,100,0,6,66.2,1,5,16.4
masoncrosby/2507232,"Crosby, Mason",K,2009,Preseason,3,28-Aug,Away,ARI,W,44 to 37,1,0,0,27,3,1,33.3,5,5,100,0,8,64.1,4,4,18.3
masoncrosby/2507232,"Crosby, Mason",K,2009,Preseason,4,3-Sep,Away,TEN,L,13 to 27,1,0,0,33,3,2,66.7,1,1,100,0,4,66.5,0,4,22
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,1,13-Sep,Home,CHI,W,21 to 15,1,0,0,52,3,2,66.7,1,1,100,0,5,64.4,1,4,24.5
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,2,20-Sep,Home,CIN,L,24 to 31,1,0,0,45,2,1,50,3,3,100,0,5,59,1,3,22.3
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,3,27-Sep,Away,STL,W,36 to 17,1,0,0,48,3,3,100,3,4,75,0,8,69.4,0,8,23.4
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,4,5-Oct,Away,MIN,L,23 to 30,1,0,0,31,1,1,100,2,2,100,0,5,46.4,1,2,16.5
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,6,18-Oct,Home,DET,W,26 to 0,1,0,0,46,4,4,100,2,2,100,0,7,59.1,0,7,15.1
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,7,25-Oct,Away,CLE,W,31 to 3,1,0,0,18,2,1,50,4,4,100,0,6,70.5,2,2,34.5
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,8,1-Nov,Home,MIN,L,26 to 38,1,0,0,37,3,2,66.7,2,2,100,0,6,52.8,0,6,30.3
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,9,8-Nov,Away,TB,L,28 to 38,1,0,0,0,0,0,0,4,4,100,0,5,69.2,3,2,53.5
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,10,15-Nov,Home,DAL,W,17 to 7,1,0,0,48,2,1,50,2,2,100,0,3,65,0,3,20
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,11,22-Nov,Home,SF,W,30 to 24,1,0,0,27,3,3,100,3,3,100,0,6,71.8,2,4,33
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,12,26-Nov,Away,DET,W,34 to 12,1,0,0,25,3,2,66.7,4,4,100,0,7,62.1,0,7,17.3
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,13,7-Dec,Home,BAL,W,27 to 14,1,0,0,32,3,2,66.7,3,3,100,0,6,61.2,0,6,25.7
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,14,13-Dec,Away,CHI,W,21 to 14,1,0,0,33,3,2,66.7,1,1,100,0,5,62.6,0,5,18.6
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,15,20-Dec,Away,PIT,L,36 to 37,1,0,0,0,1,0,0,4,4,100,0,6,58.3,0,6,15
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,16,27-Dec,Home,SEA,W,48 to 10,1,0,0,52,2,2,100,6,6,100,0,8,61.6,1,7,20.3
masoncrosby/2507232,"Crosby, Mason",K,2009,Regular Season,17,3-Jan,Away,ARI,W,33 to 7,1,0,0,26,1,1,100,4,4,100,0,6,69.8,1,5,20.8
masoncrosby/2507232,"Crosby, Mason",K,2009,Postseason,18,10-Jan,Away,ARI,L,45 to 51,1,0,0,20,2,1,50,6,6,100,0,7,61.4,2,4,21.3
masoncrosby/2507232,"Crosby, Mason",K,2008,Preseason,1,11-Aug,Home,CIN,L,17 to 20,1,0,0,37,1,1,100,2,2,100,0,4,57,1,2,19.5
masoncrosby/2507232,"Crosby, Mason",K,2008,Preseason,2,16-Aug,Away,SF,L,6 to 34,1,0,0,49,2,2,100,0,0,0,0,3,73,2,1,16
masoncrosby/2507232,"Crosby, Mason",K,2008,Preseason,3,22-Aug,Away,DEN,W,27 to 24,1,0,0,46,3,2,66.7,3,3,100,0,5,69.2,3,2,23.5
masoncrosby/2507232,"Crosby, Mason",K,2008,Preseason,4,28-Aug,Home,TEN,L,21 to 23,1,0,0,0,0,0,0,1,1,100,0,3,73.3,3,0,0
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,1,8-Sep,Home,MIN,W,24 to 19,1,0,1,42,2,1,50,3,3,100,0,5,72.6,2,3,20
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,2,14-Sep,Away,DET,W,48 to 25,1,0,0,39,2,2,100,6,6,100,0,9,70.9,3,6,23.8
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,3,21-Sep,Home,DAL,L,16 to 27,1,0,0,38,3,3,100,1,1,100,0,5,57.4,1,3,19.3
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,4,28-Sep,Away,TB,L,21 to 30,1,0,0,0,0,0,0,3,3,100,0,4,68.5,0,4,28.8
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,5,5-Oct,Home,ATL,L,24 to 27,1,0,0,50,2,1,50,3,3,100,0,5,61.4,1,3,28.3
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,6,12-Oct,Away,SEA,W,27 to 17,1,0,0,51,2,2,100,3,3,100,0,6,64.7,1,5,21.2
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,7,19-Oct,Home,IND,W,34 to 14,1,0,0,31,3,2,66.7,4,4,100,0,7,65.7,2,4,17.5
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,9,2-Nov,Away,TEN,L,16 to 19,1,0,0,38,3,3,100,1,1,100,0,6,67.2,0,6,24
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,10,9-Nov,Away,MIN,L,27 to 28,1,0,0,47,3,2,66.7,3,3,100,0,5,69,2,3,18.3
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,11,16-Nov,Home,CHI,W,37 to 3,1,0,0,53,3,3,100,4,4,100,0,8,63.9,0,8,24.5
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,12,24-Nov,Away,NO,L,29 to 51,1,0,0,0,0,0,0,3,3,100,0,5,55.6,1,3,34.3
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,13,30-Nov,Home,CAR,L,31 to 35,1,0,0,44,3,3,100,2,2,100,0,7,67.6,2,5,32.6
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,14,7-Dec,Home,HOU,L,21 to 24,1,0,0,0,0,0,0,3,3,100,0,4,56.5,0,4,18
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,15,14-Dec,Away,JAC,L,16 to 20,1,0,0,38,3,3,100,1,1,100,0,5,67.6,1,4,21
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,16,22-Dec,Away,CHI,L,17 to 20,1,0,1,28,3,1,33.3,2,2,100,0,5,57.6,0,4,29.3
masoncrosby/2507232,"Crosby, Mason",K,2008,Regular Season,17,28-Dec,Home,DET,W,31 to 21,1,0,0,36,2,1,50,4,4,100,0,6,62.2,1,4,17
masoncrosby/2507232,"Crosby, Mason",K,2007,Preseason,1,11-Aug,Away,PIT,W,13 to 9,1,0,0,52,1,1,100,0,0,0,0,1,70,1,0,0
masoncrosby/2507232,"Crosby, Mason",K,2007,Preseason,2,18-Aug,Home,SEA,W,48 to 13,1,0,0,37,1,1,100,3,3,100,0,5,68.8,0,5,25.6
masoncrosby/2507232,"Crosby, Mason",K,2007,Preseason,3,23-Aug,Home,JAC,L,13 to 21,1,0,0,38,1,1,100,0,0,0,0,2,72.5,1,1,18
masoncrosby/2507232,"Crosby, Mason",K,2007,Preseason,4,30-Aug,Away,TEN,L,14 to 30,1,0,0,0,1,0,0,2,2,100,0,2,72,1,1,20
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,1,9-Sep,Home,PHI,W,16 to 13,1,0,0,53,3,3,100,1,1,100,0,5,62.4,1,4,20.5
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,2,16-Sep,Away,NYG,W,35 to 13,1,0,0,0,1,0,0,5,5,100,0,6,61.2,1,5,21
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,3,23-Sep,Home,SD,W,31 to 24,1,0,0,28,1,1,100,4,4,100,0,6,73.3,3,3,25.3
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,4,30-Sep,Away,MIN,W,23 to 16,1,0,0,44,3,3,100,2,2,100,0,6,65.5,2,4,24.5
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,5,7-Oct,Home,CHI,L,20 to 27,1,0,0,37,2,2,100,2,2,100,0,5,35,0,4,4.3
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,6,14-Oct,Home,WAS,W,17 to 14,1,0,0,37,3,1,33.3,2,2,100,0,4,63.8,0,4,27.3
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,8,29-Oct,Away,DEN,W,19 to 13,1,0,0,26,2,2,100,1,1,100,0,4,70.8,2,2,24.5
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,9,4-Nov,Away,KC,W,33 to 22,1,0,0,48,5,4,80,3,3,100,0,8,64.3,0,8,17.9
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,10,11-Nov,Home,MIN,W,34 to 0,1,0,0,39,2,2,100,4,4,100,0,6,65,1,4,20.5
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,11,18-Nov,Home,CAR,W,31 to 17,1,0,1,47,3,1,33.3,4,4,100,0,6,65.7,1,5,17.8
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,12,22-Nov,Away,DET,W,37 to 26,1,0,0,26,3,3,100,4,4,100,0,7,68.3,0,7,29
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,13,29-Nov,Away,DAL,L,27 to 37,1,0,0,52,2,2,100,3,3,100,0,6,64.2,0,6,27.7
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,14,9-Dec,Home,OAK,W,38 to 7,1,0,0,44,3,1,33.3,5,5,100,0,7,58.1,0,7,16.6
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,15,16-Dec,Away,STL,W,33 to 14,1,0,0,50,4,4,100,3,3,100,0,8,70.6,2,6,20.2
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,16,23-Dec,Away,CHI,L,7 to 35,1,0,0,0,0,0,0,1,1,100,0,2,59.5,1,1,-1
masoncrosby/2507232,"Crosby, Mason",K,2007,Regular Season,17,30-Dec,Home,DET,W,34 to 13,1,0,0,35,2,2,100,4,4,100,0,7,54.3,0,7,22.1
masoncrosby/2507232,"Crosby, Mason",K,2007,Postseason,19,12-Jan,Home,SEA,W,42 to 20,1,0,0,0,0,0,0,6,6,100,0,7,60.1,0,7,15
masoncrosby/2507232,"Crosby, Mason",K,2007,Postseason,20,20-Jan,Home,NYG,L,20 to 23,1,0,0,37,2,2,100,2,2,100,0,5,60.8,0,5,24.2
coreyacosta/2554139,"Acosta, Corey",,2015,Preseason,1,15-Aug,Away,HOU,L,10 to 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coreyacosta/2554139,"Acosta, Corey",,2015,Preseason,2,23-Aug,Home,DAL,W,23 to 6,1,0,0,38,1,1,100,1,1,100,0,1,70,0,1,22
coreyacosta/2554139,"Acosta, Corey",,2015,Preseason,3,29-Aug,Away,DEN,L,12 to 19,1,0,0,50,3,3,100,0,0,0,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1979,Regular Season,5,30-Sep,Home,SF,W,31 to 9,1,0,0,26,2,1,50,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1979,Regular Season,6,7-Oct,Away,DEN,L,0 to 7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1979,Regular Season,7,14-Oct,Home,SEA,W,20 to 10,1,0,0,0,2,0,0,2,3,66.7,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,1,3-Sep,Away,BUF,W,28 to 17,1,0,0,0,1,0,0,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,2,10-Sep,Home,SEA,W,21 to 10,1,0,0,0,2,0,0,3,3,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,3,17-Sep,Away,CIN,W,28 to 3,1,0,0,0,1,0,0,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,4,24-Sep,Home,CLE,W,15 to 9,1,0,0,36,4,3,75,0,0,0,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,5,1-Oct,Away,NYJ,W,28 to 17,1,0,0,0,0,0,0,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,6,8-Oct,Home,ATL,W,31 to 7,1,0,0,21,1,1,100,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,7,15-Oct,Away,CLE,W,34 to 14,1,0,0,44,3,2,66.7,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,8,23-Oct,Home,HOU,L,17 to 24,1,0,0,30,2,1,50,2,2,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,9,29-Oct,Home,KC,W,27 to 24,1,0,0,0,0,0,0,3,4,75,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,10,5-Nov,Home,NO,W,20 to 14,1,0,0,27,3,2,66.7,2,2,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,11,12-Nov,Away,LA,L,7 to 10,1,0,0,0,2,0,0,1,1,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,12,19-Nov,Home,CIN,W,7 to 6,1,0,0,0,1,0,0,1,1,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,13,27-Nov,Away,SF,W,24 to 7,1,0,0,42,1,1,100,3,3,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,14,3-Dec,Away,HOU,W,13 to 3,1,0,0,41,4,2,50,1,1,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,15,9-Dec,Home,BAL,W,35 to 13,1,0,0,0,0,0,0,5,5,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Regular Season,16,16-Dec,Away,DEN,W,21 to 17,1,0,0,0,1,0,0,3,3,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Postseason,18,30-Dec,Home,DEN,W,33 to 10,1,0,0,27,2,2,100,3,4,75,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Postseason,19,7-Jan,Home,HOU,W,34 to 5,1,0,0,37,4,2,50,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1978,Postseason,20,21-Jan,Away,DAL,W,35 to 31,1,0,0,0,1,0,0,5,5,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,1,19-Sep,Home,SF,W,27 to 0,1,0,0,49,2,2,100,3,3,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,2,25-Sep,Home,OAK,L,7 to 16,1,0,0,0,1,0,0,1,1,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,3,2-Oct,Away,CLE,W,28 to 14,1,0,0,0,1,0,0,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,4,9-Oct,Away,HOU,L,10 to 27,1,0,0,27,1,1,100,1,1,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,5,17-Oct,Home,CIN,W,20 to 14,1,0,0,0,1,0,0,2,3,66.7,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,6,23-Oct,Home,HOU,W,27 to 10,1,0,0,0,0,0,0,3,4,75,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,7,30-Oct,Away,BAL,L,21 to 31,1,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,8,6-Nov,Away,DEN,L,7 to 21,1,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,9,13-Nov,Home,CLE,W,35 to 31,1,0,0,0,0,0,0,5,5,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,10,20-Nov,Home,DAL,W,28 to 13,1,0,0,0,0,0,0,4,4,100,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,11,27-Nov,Away,NYJ,W,23 to 20,1,0,0,37,2,1,50,2,3,66.7,0,0,0,0,0,0
roygerela/2514776,"Gerela, Roy",,1977,Regular Season,12,4-Dec,Home,SEA,W,30 to 20,1,0,0,43,3,3,100,3,3,100,0,0,0,0,0,0
